"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose"
"5979",135927,"Trash","Closed","A lot  Of trash piling up by Kalakaua ave. bad for our tourist to see","12/16/2014 05:29:39 PM","02/02/2018 10:16:14 AM","(21.296608, -157.836853)",2014-12-16 17:29:39,2018-02-02 10:16:14,"Trash",98815595s (~3.13 years),163.385573743386
"5980",135839,"Light","Closed","Light pole #97 B/BC; N400 II on Geiger Rd at traffic light of Ft. Weaver Rd.","12/16/2014 01:49:09 AM","02/02/2018 10:16:15 AM","(21.333611, -158.023224)",2014-12-16 01:49:09,2018-02-02 10:16:15,"RoadSafety",98872026s (~3.13 years),163.478878968254
"5981",135837,"Light","Closed","Street light no longer working. Light pole #96 A/AB, N400. II","12/16/2014 01:33:30 AM","02/02/2018 10:16:15 AM","(21.333374, -158.023636)",2014-12-16 01:33:30,2018-02-02 10:16:15,"RoadSafety",98872965s (~3.13 years),163.480431547619
"5982",135836,"Light","Closed","Light is out at 1703 HALA","12/15/2014 10:19:06 PM","02/02/2018 10:16:16 AM","(21.330576, -157.862946)",2014-12-15 22:19:06,2018-02-02 10:16:16,"RoadSafety",98884630s (~3.13 years),163.499718915344
"5983",135832,"Vehicle","Closed","No license, No registration, No safety check. lots of junk on the back of the truck.","12/15/2014 05:37:27 PM","09/29/2017 12:16:15 PM","(21.302927532, -157.842267607)",2014-12-15 17:37:27,2017-09-29 12:16:15,"Vehicle",88022328s (~2.79 years),145.539563492063
"5984",135824,"Trash","Closed","Accumulated trash","12/15/2014 02:44:35 PM","02/02/2018 10:16:17 AM","(21.369949, -158.02771)",2014-12-15 14:44:35,2018-02-02 10:16:17,"Trash",98911902s (~3.13 years),163.544811507937
"5985",135806,"Vehicle","Closed","Car left on street for months already","12/15/2014 01:06:48 PM","09/29/2017 12:16:16 PM","(21.32189, -157.855606)",2014-12-15 13:06:48,2017-09-29 12:16:16,"Vehicle",88038568s (~2.79 years),145.566415343915
"5986",135790,"Broken / Vandalized signs","Closed","Faded park signs","12/15/2014 10:12:38 AM","02/02/2018 10:16:17 AM","(21.367737, -157.933868)",2014-12-15 10:12:38,2018-02-02 10:16:17,"RoadSafety",98928219s (~3.13 years),163.571790674603
"5987",135788,"Broken / Vandalized signs","Closed","Wanaka st sign faded","12/15/2014 09:47:40 AM","02/02/2018 10:16:18 AM","(21.348572, -157.922073)",2014-12-15 09:47:40,2018-02-02 10:16:18,"RoadSafety",98929718s (~3.13 years),163.574269179894
"5988",135786,"Broken / Vandalized signs","Closed","Stop sign vandalized","12/15/2014 09:41:48 AM","02/02/2018 10:16:18 AM","(21.345703, -157.916748)",2014-12-15 09:41:48,2018-02-02 10:16:18,"RoadSafety",98930070s (~3.13 years),163.574851190476
"5989",135784,"Broken / Vandalized signs","Closed","Faded sign","12/15/2014 09:39:26 AM","02/02/2018 10:16:19 AM","(21.344604, -157.915573)",2014-12-15 09:39:26,2018-02-02 10:16:19,"RoadSafety",98930213s (~3.13 years),163.575087632275
"5990",135781,"Broken / Vandalized signs","Closed","Faded signs","12/15/2014 09:25:08 AM","02/02/2018 10:16:20 AM","(21.341148, -157.876144)",2014-12-15 09:25:08,2018-02-02 10:16:20,"RoadSafety",98931072s (~3.13 years),163.576507936508
"5991",135651,"Light","Closed","Street light out","12/13/2014 07:42:05 PM","02/02/2018 10:16:21 AM","(21.322069772, -157.841713499)",2014-12-13 19:42:05,2018-02-02 10:16:21,"RoadSafety",99066856s (~3.14 years),163.801018518519
"5992",135510,"Vehicle","Closed","large 4x4 Blazer","12/12/2014 10:35:32 AM","12/08/2015 03:05:19 PM","(21.510147, -158.018097)",2014-12-12 10:35:32,2015-12-08 15:05:19,"Vehicle",31206587s (~51.6 weeks),51.5981927910053
"5993",135396,"Vehicle","Closed","No license, No registration,No safety check.been in the same place for over two months","12/11/2014 10:50:55 AM","09/29/2017 12:16:16 PM","(21.30895, -157.826182)",2014-12-11 10:50:55,2017-09-29 12:16:16,"Vehicle",88392321s (~2.8 years),146.151324404762
"5994",135342,"Light","Closed","Light is out.","12/11/2014 06:05:05 AM","02/02/2018 10:20:43 AM","(21.28755103, -157.78364121)",2014-12-11 06:05:05,2018-02-02 10:20:43,"RoadSafety",99288938s (~3.15 years),164.168217592593
"5995",135312,"Light","Closed","Burn out street light #50 64 533610","12/10/2014 11:26:33 PM","02/02/2018 10:20:43 AM","(21.3520592, -157.88936638)",2014-12-10 23:26:33,2018-02-02 10:20:43,"RoadSafety",99312850s (~3.15 years),164.20775462963
"5996",135265,"Tree","Closed","Interfering with street light","12/10/2014 09:44:53 AM","02/02/2018 10:20:44 AM","(21.31719897, -157.86101061)",2014-12-10 09:44:53,2018-02-02 10:20:44,"Tree",99362151s (~3.15 years),164.289270833333
"5997",135236,"Light","Closed","Light out","12/10/2014 05:55:42 AM","02/02/2018 10:20:46 AM","(21.377937, -157.73494)",2014-12-10 05:55:42,2018-02-02 10:20:46,"RoadSafety",99375904s (~3.15 years),164.312010582011
"5998",135210,"Light","Closed","Street light out","12/09/2014 08:16:44 PM","02/02/2018 10:20:47 AM","(21.32179442, -157.84295804)",2014-12-09 20:16:44,2018-02-02 10:20:47,"RoadSafety",99410643s (~3.15 years),164.369449404762
"5999",135205,"Trash","Closed","Fridge, tv","12/09/2014 05:52:45 PM","02/02/2018 10:20:47 AM","(21.322533, -157.84993)",2014-12-09 17:52:45,2018-02-02 10:20:47,"Trash",99419282s (~3.15 years),164.383733465608
"6000",135202,"Vehicle","Closed","Silver Mercedes","12/09/2014 05:36:20 PM","09/29/2017 12:16:17 PM","(21.325853, -157.877731)",2014-12-09 17:36:20,2017-09-29 12:16:17,"Vehicle",88540797s (~2.81 years),146.396820436508
"6001",135182,"Vehicle","Closed","Smashed front i end","12/09/2014 04:07:53 PM","09/29/2017 12:16:17 PM","(21.389175, -158.030853)",2014-12-09 16:07:53,2017-09-29 12:16:17,"Vehicle",88546104s (~2.81 years),146.405595238095
"6002",135001,"Trash","Closed","People that live there pile the rubbish as soon as bulk completed pickup. Blocks sidewalk","12/08/2014 11:37:49 AM","02/02/2018 10:20:50 AM","(21.346518, -157.915894)",2014-12-08 11:37:49,2018-02-02 10:20:50,"Trash",99528181s (~3.15 years),164.563791335979
"6003",133383,"Light","Closed","Light is out","11/24/2014 05:31:33 AM","02/02/2018 10:22:20 AM","(21.27340304, -157.78545954)",2014-11-24 05:31:33,2018-02-02 10:22:20,"RoadSafety",100759847s (~3.19 years),166.600276124339
"6004",134998,"Light","Closed","Streetlight stays on. Pole516890 (metal tab) or 36 246 (plastic tab).","12/08/2014 11:35:01 AM","02/02/2018 10:25:05 AM","(21.364321, -157.926559)",2014-12-08 11:35:01,2018-02-02 10:25:05,"RoadSafety",99528604s (~3.15 years),164.564490740741
"6005",134884,"Light","Closed","Light is out","12/08/2014 05:40:19 AM","02/02/2018 10:25:06 AM","(21.2664917, -157.78661303)",2014-12-08 05:40:19,2018-02-02 10:25:06,"RoadSafety",99549887s (~3.15 years),164.599680886243
"6006",134858,"Light","Closed","Traffic light","12/07/2014 06:57:26 PM","02/02/2018 10:25:06 AM","(21.285986, -157.723053)",2014-12-07 18:57:26,2018-02-02 10:25:06,"RoadSafety",99588460s (~3.16 years),164.663458994709
"6007",134682,"Trash","Closed","There's a large couch, a refrigerator, and some compute equipment dumped on the sidewalk in front of the smith Beretania park. It's located on Pauahi street. Can someone please come pick it up ASAP?","12/05/2014 01:36:32 PM","02/02/2018 10:25:09 AM","(21.311882, -157.861557)",2014-12-05 13:36:32,2018-02-02 10:25:09,"Trash",99780517s (~3.16 years),164.981013558201
"6008",134459,"Tree","Closed","Blocking sidewalk","12/04/2014 07:42:51 AM","02/02/2018 10:25:10 AM","(21.274878, -157.70697)",2014-12-04 07:42:51,2018-02-02 10:25:10,"Tree",99888139s (~3.17 years),165.158959986772
"6009",134255,"Trash","Closed","Shopping cart full of trash and old tire by fire hydrant","12/02/2014 11:35:41 PM","02/02/2018 10:25:12 AM","(21.298485, -157.844666)",2014-12-02 23:35:41,2018-02-02 10:25:12,"Trash",100003771s (~3.17 years),165.350150462963
"6010",134244,"Vehicle","Closed","On street for over a month","12/02/2014 07:03:23 PM","09/29/2017 12:16:18 PM","(21.321875, -157.855637)",2014-12-02 19:03:23,2017-09-29 12:16:18,"Vehicle",89140375s (~2.82 years),147.388186177249
"6011",134232,"Vehicle","Closed","Truck has been parked in the same spot for several weeks and has a flat tire.","12/02/2014 02:29:46 PM","09/29/2017 12:16:18 PM","(21.393764, -157.945419)",2014-12-02 14:29:46,2017-09-29 12:16:18,"Vehicle",89156792s (~2.83 years),147.415330687831
"6012",134187,"Homeless","Closed","When are we going to address this?   Just gets worse by the day.","12/02/2014 11:07:02 AM","02/02/2018 10:25:13 AM","(21.28913906, -157.842484847)",2014-12-02 11:07:02,2018-02-02 10:25:13,"Homeless",100048691s (~3.17 years),165.424422949735
"6013",133841,"Vehicle","Closed","navigator","11/29/2014 11:11:16 AM","09/29/2017 12:15:43 PM","(21.414698, -157.99968)",2014-11-29 11:11:16,2017-09-29 12:15:43,"Vehicle",89427867s (~2.83 years),147.863536706349
"6014",133834,"Vehicle","Closed","Abandoned vehicle, been located in same spot for one month.","11/29/2014 10:20:27 AM","09/29/2017 12:15:44 PM","(21.27121, -157.810471)",2014-11-29 10:20:27,2017-09-29 12:15:44,"Vehicle",89430917s (~2.83 years),147.868579695767
"6015",133773,"Vehicle","Closed","Vehicle has been parked in same spot more than 24 hours.","11/28/2014 06:30:24 PM","09/29/2017 12:15:44 PM","(21.331129, -158.013092)",2014-11-28 18:30:24,2017-09-29 12:15:44,"Vehicle",89487920s (~2.84 years),147.962830687831
"6016",133762,"Vehicle","Closed","Car has not moved in a month","11/28/2014 02:02:15 PM","09/29/2017 12:15:45 PM","(21.298538, -157.831619)",2014-11-28 14:02:15,2017-09-29 12:15:45,"Vehicle",89504010s (~2.84 years),147.98943452381
"6017",133729,"Tree","Closed","Please tell the property owner to trim or remove the Albizia Trees growing across from us on Manoa Stream.","11/28/2014 08:38:36 AM","03/02/2016 09:19:11 AM","(21.321556, -157.803467)",2014-11-28 08:38:36,2016-03-02 09:19:11,"Tree",39746435s (~1.26 years),65.7183118386243
"6018",133711,"Light","Closed","Intersection lights not working correctly","11/28/2014 04:37:12 AM","02/02/2018 10:23:16 AM","(21.401505, -158.001572)",2014-11-28 04:37:12,2018-02-02 10:23:16,"RoadSafety",100417564s (~3.18 years),166.034332010582
"6019",133565,"Vehicle","Closed","Silver","11/25/2014 10:15:02 PM","09/29/2017 12:15:45 PM","(21.323334, -157.867172)",2014-11-25 22:15:02,2017-09-29 12:15:45,"Vehicle",89733643s (~2.84 years),148.369118716931
"6020",133564,"Vehicle","Closed","No parking","11/25/2014 10:12:35 PM","09/29/2017 12:15:46 PM","(21.323395, -157.867264)",2014-11-25 22:12:35,2017-09-29 12:15:46,"Vehicle",89733791s (~2.84 years),148.369363425926
"6021",133540,"Broken / Vandalized signs","Closed","H","11/25/2014 02:16:42 PM","02/02/2018 10:22:18 AM","(21.391434, -157.715576)",2014-11-25 14:16:42,2018-02-02 10:22:18,"RoadSafety",100641936s (~3.19 years),166.405317460317
"6022",133513,"Trash","Closed","Pile of bulky rubbish on city street (41-921 Mahailua St. Waimanalo, HI 96795) blocking main gate. Could pose a danger in case of emergency access.","11/25/2014 10:28:08 AM","02/02/2018 10:22:19 AM","(21.332022, -157.736343)",2014-11-25 10:28:08,2018-02-02 10:22:19,"Trash",100655651s (~3.19 years),166.427994378307
"6023",133420,"Stormwater","Closed","Consistent flooding on the corner of Wiliki St. and Hulakui Dr.","11/24/2014 09:10:44 AM","02/02/2018 10:22:20 AM","(21.351242, -157.923218)",2014-11-24 09:10:44,2018-02-02 10:22:20,"Water",100746696s (~3.19 years),166.578531746032
"6024",133340,"Trash","Closed","sofa sectional","11/23/2014 11:34:51 AM","02/02/2018 10:22:23 AM","(21.39617, -157.940567)",2014-11-23 11:34:51,2018-02-02 10:22:23,"Trash",100824452s (~3.19 years),166.707096560847
"6025",133264,"Vehicle","Closed","Red Toyota Corolla","11/22/2014 09:44:00 AM","09/29/2017 12:15:47 PM","(21.394562, -157.993973)",2014-11-22 09:44:00,2017-09-29 12:15:47,"Vehicle",90037907s (~2.85 years),148.872200727513
"6026",133258,"Homeless","Closed","Ongoing and growing.   Check Star Advertiser editorials.","11/22/2014 09:05:39 AM","02/02/2018 10:22:26 AM","(21.288991989, -157.841932974)",2014-11-22 09:05:39,2018-02-02 10:22:26,"Homeless",100919807s (~3.2 years),166.864760251323
"6027",133256,"Homeless","Closed","Sidewalk blocked.","11/22/2014 09:03:00 AM","02/02/2018 10:21:40 AM","(21.289074798, -157.841159033)",2014-11-22 09:03:00,2018-02-02 10:21:40,"Homeless",100919920s (~3.2 years),166.864947089947
"6028",133179,"Trash","Closed","Bulky items dumped  on corner of Victoria and Green streets.","11/21/2014 08:41:05 AM","02/02/2018 10:21:41 AM","(21.306324, -157.846939)",2014-11-21 08:41:05,2018-02-02 10:21:41,"Trash",101007636s (~3.2 years),167.00998015873
"6029",133178,"Trash","Closed","Bulky items still on corner of Victoria and green streets.","11/21/2014 08:38:49 AM","02/02/2018 10:21:41 AM","(21.30628, -157.846848)",2014-11-21 08:38:49,2018-02-02 10:21:41,"Trash",101007772s (~3.2 years),167.010205026455
"6030",133167,"Vehicle","Closed","JSC 376 silver Chevrolet s10 pickup.","11/21/2014 06:46:17 AM","09/29/2017 12:15:47 PM","(21.32315429, -157.85759499)",2014-11-21 06:46:17,2017-09-29 12:15:47,"Vehicle",90134970s (~2.86 years),149.032688492063
"6031",133013,"Broken / Vandalized signs","Closed","pole possible hit","11/19/2014 09:20:50 PM","02/02/2018 10:21:43 AM","(21.33448557, -157.879286593)",2014-11-19 21:20:50,2018-02-02 10:21:43,"RoadSafety",101134853s (~3.2 years),167.220325727513
"6032",132806,"Light","Closed","Light is out","11/18/2014 05:26:32 AM","02/02/2018 10:21:44 AM","(21.26926134, -157.78231708)",2014-11-18 05:26:32,2018-02-02 10:21:44,"RoadSafety",101278512s (~3.21 years),167.457857142857
"6033",132777,"Vehicle","Closed","Car been parked here over 48 hours without moving.","11/17/2014 05:58:31 PM","09/29/2017 12:15:48 PM","(21.331264, -158.056961)",2014-11-17 17:58:31,2017-09-29 12:15:48,"Vehicle",90440237s (~2.87 years),149.537428902116
"6034",132773,"Vehicle","Closed","white van","11/17/2014 03:53:55 PM","09/29/2017 12:15:49 PM","(21.277342, -157.810425)",2014-11-17 15:53:55,2017-09-29 12:15:49,"Vehicle",90447714s (~2.87 years),149.549791666667
"6035",132723,"Homeless","Closed","They were back within hours of last weeks cleaning out.","11/17/2014 10:11:11 AM","02/02/2018 10:21:46 AM","(21.289079121, -157.841924562)",2014-11-17 10:11:11,2018-02-02 10:21:46,"Homeless",101347835s (~3.21 years),167.572478505291
"6036",132714,"Trash","Closed","Various garbage left near Victoria and Green.","11/17/2014 09:02:48 AM","02/02/2018 10:21:47 AM","(21.30629, -157.846893)",2014-11-17 09:02:48,2018-02-02 10:21:47,"Trash",101351939s (~3.21 years),167.579264219577
"6037",132712,"Trash","Closed","Bed and other furniture near 1024 Spencer st.","11/17/2014 08:59:17 AM","02/02/2018 10:21:47 AM","(21.307835, -157.84404)",2014-11-17 08:59:17,2018-02-02 10:21:47,"Trash",101352150s (~3.21 years),167.579613095238
"6038",132711,"Vehicle","Closed","Parked almost a week with expired tags","11/17/2014 08:58:55 AM","09/29/2017 12:15:49 PM","(21.27278697, -157.81286047)",2014-11-17 08:58:55,2017-09-29 12:15:49,"Vehicle",90472614s (~2.87 years),149.590962301587
"6039",132687,"Light","Closed","6098  Reported a couple aeeks ago. Fixed. Broken again.   Pedestrian light not working. Young students crossing here.","11/17/2014 06:34:25 AM","02/02/2018 10:21:48 AM","(21.287548, -157.823639)",2014-11-17 06:34:25,2018-02-02 10:21:48,"RoadSafety",101360843s (~3.21 years),167.593986441799
"6040",132678,"Broken / Vandalized signs","Closed","Broken light","11/17/2014 05:18:46 AM","02/02/2018 10:21:49 AM","(21.280075, -157.831009)",2014-11-17 05:18:46,2018-02-02 10:21:49,"RoadSafety",101365383s (~3.21 years),167.601493055556
"6041",132626,"Tree","Closed","Much needed malama on the trees and grass. Tall grass contributing to Mosquitos and pests and it looks very messy during traffic congestion going home after work.. Mahalo","11/16/2014 11:45:24 AM","02/02/2018 10:14:18 AM","(21.370358, -158.136475)",2014-11-16 11:45:24,2018-02-02 10:14:18,"Tree",101428134s (~3.21 years),167.705248015873
"6042",132620,"Broken / Vandalized signs","Closed","A stop sign that fell over at kaluhikai lane.","11/16/2014 10:25:05 AM","02/02/2018 10:14:19 AM","(21.323049765, -157.857154299)",2014-11-16 10:25:05,2018-02-02 10:14:19,"RoadSafety",101432954s (~3.21 years),167.713217592593
"6043",132611,"Light","Closed","158637 (Pole Number)","11/16/2014 09:07:00 AM","02/02/2018 10:14:19 AM","(21.391367, -157.996185)",2014-11-16 09:07:00,2018-02-02 10:14:19,"RoadSafety",101437639s (~3.21 years),167.720963955026
"6044",132607,"Broken / Vandalized signs","Closed","Downed sign on Haloa drive","11/16/2014 08:24:20 AM","02/02/2018 10:14:20 AM","(21.361794, -157.925522)",2014-11-16 08:24:20,2018-02-02 10:14:20,"RoadSafety",101440200s (~3.21 years),167.725198412698
"6045",132491,"Vehicle","Closed","802TTW Ford bus white with painted graffiti all over. Parked illegal commercial vehicle across 1122 Kamaile and Piikoi StSec. 15-16.6 Storage parking of commercial vehicles prohibited--No signs required.","11/15/2014 01:37:20 AM","09/29/2017 12:15:50 PM","(21.296541, -157.846558)",2014-11-15 01:37:20,2017-09-29 12:15:50,"Vehicle",90671910s (~2.87 years),149.920486111111
"6046",132490,"Vehicle","Closed","755TRD Dodge van wh front hood peeling paint rusty roof 1200 Elm St & Piikoi St","11/15/2014 01:07:08 AM","09/29/2017 12:15:51 PM","(21.298573, -157.844254)",2014-11-15 01:07:08,2017-09-29 12:15:51,"Vehicle",90673723s (~2.87 years),149.923483796296
"6047",132489,"Vehicle","Closed","GSV143 Ford wh bus 1200 Elm St & Piikoi StSec. 15-16.6 Storage parking of commercial vehicles prohibited--No signs required.","11/15/2014 12:59:17 AM","09/29/2017 12:15:51 PM","(21.298651, -157.844482)",2014-11-15 00:59:17,2017-09-29 12:15:51,"Vehicle",90674194s (~2.87 years),149.924262566138
"6048",132477,"Vehicle","Closed","The bike worth no wheels &amp; moped with no stickers have been chained to this street sign for months.","11/14/2014 04:33:53 PM","09/29/2017 12:15:52 PM","(21.30471796, -157.83847064)",2014-11-14 16:33:53,2017-09-29 12:15:52,"Vehicle",90704519s (~2.87 years),149.974403108466
"6049",132440,"Vehicle","Closed","Tow me","11/14/2014 11:01:38 AM","09/29/2017 12:15:52 PM","(21.291321, -157.830185)",2014-11-14 11:01:38,2017-09-29 12:15:52,"Vehicle",90724454s (~2.87 years),150.007364417989
